company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Ferguson Bath, Kitchen & Lighting Gallery","Sharonville","OH","osm_industrial","osm-36897081","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nemf Cincinnati","Sharonville","OH","osm_industrial","osm-36897110","","","","","","","","600","904032","108484","6.1","1295622","","Distributor building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Univar Environmental Sciences","Sharonville","OH","osm_industrial","osm-36897112","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Great American Equipment Company","Sharonville","OH","osm_industrial","osm-36897143","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ei Ceramics","Sharonville","OH","osm_industrial","osm-36897144","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"River City Body Company","Sharonville","OH","osm_industrial","osm-36897145","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Truck Pro","Sharonville","OH","osm_industrial","osm-36897146","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Penske Truck Rental","Sharonville","OH","osm_industrial","osm-36897147","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Industrial Sorting Services","Sharonville","OH","osm_industrial","osm-36897148","","","","","","","","600","904032","108484","6.1","1295622","","Logistics building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Perfection Group","Sharonville","OH","osm_industrial","osm-36897149","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cincinnati Truck Parts","Sharonville","OH","osm_industrial","osm-36897150","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ford Motor Company","Cincinnati","OH","osm_industrial","osm-36897193","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pretzel Baron","Cincinnati","OH","osm_industrial","osm-36951757","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"General Tool Company","Cincinnati","OH","osm_industrial","osm-37585147","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Easy Way Products","Lockland","OH","osm_industrial","osm-41013239","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"University Of Cincinnati","Cincinnati","OH","osm_industrial","osm-42786935","","","","","","","","600","904032","108484","6.1","1295622","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United Dairy Farmers","Cincinnati","OH","osm_industrial","osm-42791697","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"80 Acres Urban Agriculture","Cincinnati","OH","osm_industrial","osm-43991644","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ridgewood Industrial Park","Cincinnati","OH","osm_industrial","osm-44491756","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cincinnati Water Works","Cincinnati","OH","osm_industrial","osm-46648772","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Seemless Printing","Cincinnati","OH","osm_industrial","osm-46649130","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Artonomy","Cincinnati","OH","osm_industrial","osm-46694829","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Coffee Emporium","Cincinnati","OH","osm_industrial","osm-46695284","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Postal Service","Cincinnati","OH","osm_industrial","osm-46704134","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Mockbee","Cincinnati","OH","osm_industrial","osm-46704559","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Younge & Bertke Company","Cincinnati","OH","osm_industrial","osm-46704577","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Anchor Building","Cincinnati","OH","osm_industrial","osm-46704652","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Garden Street Iron & Metal","Cincinnati","OH","osm_industrial","osm-46704672","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Crosley Building","Cincinnati","OH","osm_industrial","osm-46704876","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Edwin Meyer Co Roofing & Sheet Metal","Cincinnati","OH","osm_industrial","osm-50633786","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"University Of Cincinnati","Cincinnati","OH","osm_industrial","osm-50953103","","","","","","","","600","904032","108484","6.1","1295622","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"University Of Cincinnati","Cincinnati","OH","osm_industrial","osm-50955416","","","","","","","","600","904032","108484","6.1","1295622","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Fabricators Inc.","Cincinnati","OH","osm_industrial","osm-53258662","","","","","","","","600","904032","108484","6.1","1295622","","Machine_shop building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"B&B Mechanical Services, Incorporated","Cincinnati","OH","osm_industrial","osm-53440370","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Northside Meats","Cincinnati","OH","osm_industrial","osm-53440611","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Essex Studios","Cincinnati","OH","osm_industrial","osm-56224752","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Solvay","Cincinnati","OH","osm_industrial","osm-56343318","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Occidental Chemical","Cincinnati","OH","osm_industrial","osm-56343409","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Queen City Clay","Norwood","OH","osm_industrial","osm-61358578","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Atlantic Packing Company","Cincinnati","OH","osm_industrial","osm-69545785","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kellogg'S","Mariemont","OH","osm_industrial","osm-74284842","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Renk","Mariemont","OH","osm_industrial","osm-74285293","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cincinnati Steel Treating Company","Mariemont","OH","osm_industrial","osm-74285295","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Haney Design","Cincinnati","OH","osm_industrial","osm-74285323","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 500","Cincinnati","OH","osm_industrial","osm-91521368","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ethicon","Cincinnati","OH","osm_industrial","osm-111471814","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
