company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Menlo Park Fpd Structure Collapse Rescue Training Site","Bay Area","CA","osm_industrial","osm-28570819","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Bay Sanitary District Sewage Treatment Plant","Bay Area","CA","osm_industrial","osm-28571480","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vine Street Pumping Plant","Berkeley","CA","osm_industrial","osm-28842539","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pg&E Materials Yard","Bay Area","CA","osm_industrial","osm-28875098","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Temsa Service Center","Bay Area","CA","osm_industrial","osm-30409036","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Medical Response","Bay Area","CA","osm_industrial","osm-30409051","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mv Transportation","Bay Area","CA","osm_industrial","osm-30409172","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Food Snacks","Bay Area","CA","osm_industrial","osm-30409178","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"See’S Candies","Bay Area","CA","osm_industrial","osm-30409208","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dijeau Poage","Bay Area","CA","osm_industrial","osm-30409217","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dimerco","Bay Area","CA","osm_industrial","osm-30409245","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Proterra","Bay Area","CA","osm_industrial","osm-30409258","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Peco Inspx","Bay Area","CA","osm_industrial","osm-30409267","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aperia Technologies","Bay Area","CA","osm_industrial","osm-30409387","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Timpac Inc.","Bay Area","CA","osm_industrial","osm-30409390","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Moveauto","Bay Area","CA","osm_industrial","osm-30409403","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Maple Auto Body","Bay Area","CA","osm_industrial","osm-30427292","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chilton Auto Body","Bay Area","CA","osm_industrial","osm-30580770","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Plumbers & Pipefitters Local Union 467","Bay Area","CA","osm_industrial","osm-30581058","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Burlingamer Sports Center","Bay Area","CA","osm_industrial","osm-30581201","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"World Courier","Bay Area","CA","osm_industrial","osm-30581373","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lucid Motors","Bay Area","CA","osm_industrial","osm-30581579","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Better 4 You Meals","Bay Area","CA","osm_industrial","osm-30581809","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The China Press","Bay Area","CA","osm_industrial","osm-30756171","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Adobe Industrial Park","Bay Area","CA","osm_industrial","osm-31300068","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ps Business Park","Bay Area","CA","osm_industrial","osm-31300762","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stanwell Industrial Park","Bay Area","CA","osm_industrial","osm-31587261","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berkeley City Corporation Yard","Berkeley","CA","osm_industrial","osm-31650790","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Martinez Substation","Bay Area","CA","osm_industrial","osm-35602439","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Calpine","Bay Area","CA","osm_industrial","osm-35836656","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tesla Motors","Fremont","CA","osm_industrial","osm-38080584","","","","","","","","600","904032","244089","2.7","3736512","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tesla, Inc.","Bay Area","CA","osm_industrial","osm-38080585","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Northpole Business Park","Bay Area","CA","osm_industrial","osm-39245268","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pick-N-Pull - Newark","Bay Area","CA","osm_industrial","osm-40258773","","","","","","","","600","904032","244089","2.7","3736512","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gwf","Bay Area","CA","osm_industrial","osm-43951221","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ccip","Bay Area","CA","osm_industrial","osm-43951293","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pacific Gas And Electric Company","Bay Area","CA","osm_industrial","osm-43951315","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sandia National Laboratories","Bay Area","CA","osm_industrial","osm-43985562","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Berkeley","Berkeley","CA","osm_industrial","osm-44073281","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tesla","Bay Area","CA","osm_industrial","osm-45222836","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pepsi Bottling Plant","Bay Area","CA","osm_industrial","osm-45416489","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Usda Western Regional Research Center","Bay Area","CA","osm_industrial","osm-51330844","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Alameda-Contra Costa Transit District","Bay Area","CA","osm_industrial","osm-52495692","","","","","","","","600","904032","244089","2.7","3736512","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Steve Jobs Building","Bay Area","CA","osm_industrial","osm-52566597","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berkeley Business Center","Bay Area","CA","osm_industrial","osm-59875458","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"San Francisco Municipal Railway","Bay Area","CA","osm_industrial","osm-93420050","","","","","","","","600","904032","244089","2.7","3736512","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Redwood City Maintenance Station","Bay Area","CA","osm_industrial","osm-95777185","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Scott Creek Road Maintenance Station","Bay Area","CA","osm_industrial","osm-95778025","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
